SBD,Năm thi,Best_Combo,Best_Combo_Score
2001074,2021,C19,21.5
2001075,2021,A01,23.25
2001076,2021,A01,24.0
2001077,2021,D01,22.15
2001078,2021,D01,21.0
2001079,2021,D01,20.6
2001080,2021,D01,21.4
2001081,2021,D01,23.25
2001082,2021,A01,21.1
2001083,2021,A01,22.75
2001084,2021,D01,20.25
2001086,2021,A01,24.0
2001088,2021,D01,23.35
2001089,2021,D01,25.6
2001090,2021,D01,24.95
2001091,2021,D01,24.6
2001092,2021,C19,22.75
2001093,2021,A01,21.45
2001094,2021,C19,25.0
2001095,2021,D01,23.450000000000003
2001096,2021,D01,22.65
2001097,2021,D14,23.8
2001098,2021,D01,24.65
2001099,2021,D01,19.0
2001100,2021,D01,20.9
2001101,2021,D01,18.8
2001102,2021,D01,22.05
2001103,2021,D01,21.200000000000003
2001104,2021,C19,25.75
2001105,2021,A01,24.45
2001106,2021,D01,19.6
2001107,2021,A01,22.85
2001108,2021,D01,22.45
2001109,2021,A01,22.6
2001110,2021,A01,20.6
2001111,2021,C19,22.75
2001112,2021,D01,23.7
2001113,2021,C19,24.75
2001114,2021,D01,24.35
2001115,2021,D01,23.4
2001116,2021,A01,23.450000000000003
2001117,2021,C19,25.25
2001118,2021,D01,25.1
2001119,2021,D01,21.450000000000003
2001120,2021,D01,23.65
2001121,2021,D01,24.1
2001122,2021,D01,24.0
2001123,2021,D01,22.200000000000003
2001124,2021,D01,22.5
2001125,2021,D01,24.0
2001126,2021,D01,21.4
2001127,2021,A01,26.55
2001128,2021,D01,24.950000000000003
2001129,2021,C19,24.25
2001130,2021,D01,20.9
2001131,2021,C19,24.5
2001132,2021,D01,23.1
2001133,2021,A01,25.200000000000003
2001134,2021,C19,21.75
2001135,2021,C19,23.5
2001136,2021,C19,24.5
2001137,2021,D01,25.3
2001138,2021,D01,23.6
2001139,2021,D01,24.4
2001140,2021,D01,22.0
2001141,2021,A01,19.35
2001142,2021,C19,24.25
2001144,2021,D01,19.68
2001145,2021,D01,21.05
2001146,2021,D01,23.2
2001147,2021,A01,22.700000000000003
2001148,2021,A01,21.95
2001149,2021,A01,24.9
2001150,2021,D01,21.8
2001151,2021,D01,22.25
2001152,2021,D01,25.5
2001153,2021,D01,24.7
2001154,2021,D01,21.65
2001155,2021,D01,23.450000000000003
2001156,2021,D01,23.0
2001157,2021,A01,22.65
2001158,2021,D01,18.75
2001159,2021,D01,21.9
2001160,2021,D01,23.85
2001162,2021,D01,22.0
2001163,2021,C19,23.5
2001164,2021,D01,24.7
2001165,2021,D01,23.4
2001166,2021,C19,23.5
2001167,2021,A01,20.3
2001168,2021,D14,20.5
2001169,2021,A01,22.35
2001170,2021,D01,23.75
2001171,2021,D01,24.0
2001172,2021,D01,20.05
2001173,2021,A01,24.75
2001174,2021,D01,23.2
2001175,2021,C19,23.75
2001176,2021,A01,24.7
2001177,2021,D01,21.35
2001179,2021,D01,24.05
2001180,2021,D01,24.7
2001181,2021,D01,23.15
2001182,2021,D01,22.05
2001183,2021,D01,22.0
2001184,2021,D01,20.9
2001185,2021,D01,22.0
2001186,2021,D01,24.35
2001187,2021,A01,22.45
2001188,2021,D01,22.549999999999997
2001189,2021,A01,22.15
2001190,2021,C19,22.75
2001192,2021,D01,23.549999999999997
2001193,2021,D01,21.1
2001194,2021,D01,21.0
2001195,2021,A01,24.15
2001196,2021,D01,25.4
2001197,2021,D01,22.200000000000003
2001198,2021,D01,23.799999999999997
2001199,2021,D01,21.3
2001200,2021,D01,22.6
2001201,2021,D01,22.95
2001202,2021,A01,23.85
2001204,2021,A01,23.6
2001205,2021,D01,22.9
2001206,2021,D01,23.8
2001207,2021,D01,22.3
2001208,2021,D01,23.35
2001209,2021,D01,24.35
2001211,2021,A01,22.95
2001212,2021,D01,24.95
2001213,2021,A01,15.95
2001214,2021,D01,24.95
2001215,2021,A01,25.0
2001216,2021,D01,23.1
2001217,2021,D01,21.0
2001218,2021,D01,23.55
2001219,2021,D01,21.35
2001220,2021,D01,23.35
2001221,2021,D01,24.0
2001224,2021,C19,20.5
2001225,2021,D01,21.75
2001226,2021,D01,17.85
2001227,2021,D01,18.3
2001228,2021,D14,22.6
2001229,2021,A01,22.8
2001230,2021,C00,19.5
2001231,2021,D01,22.2
2001232,2021,C19,21.75
2001233,2021,D01,25.55
2001234,2021,D01,17.049999999999997
2001235,2021,D01,24.85
2001236,2021,C19,17.0
2001237,2021,D01,20.45
2001238,2021,D01,20.8
2001239,2021,D01,23.35
2001240,2021,D01,21.0
2001241,2021,C19,25.0
2001242,2021,D01,22.25
2001243,2021,D01,20.72
2001244,2021,D01,21.8
2001245,2021,D01,18.55
2001246,2021,D01,24.75
2001247,2021,A01,20.4
2001248,2021,D01,21.549999999999997
2001249,2021,D01,22.35
2001251,2021,D01,17.95
2001252,2021,D01,24.9
2001253,2021,D01,22.6
2001254,2021,D01,24.3
2001255,2021,D01,21.049999999999997
2001256,2021,D01,25.0
2001257,2021,C19,19.25
2001258,2021,D14,23.7
2001259,2021,C19,20.5
2001260,2021,C19,22.75
2001261,2021,D01,23.05
2001262,2021,D01,21.25
2001263,2021,D01,22.55
2001264,2021,A01,20.2
2001265,2021,C19,16.0
2001266,2021,D01,18.5
2001267,2021,C19,19.0
2001268,2021,A01,22.3
2001269,2021,C19,17.0
2001270,2021,D01,23.85
2001271,2021,D01,19.0
2001272,2021,D01,20.5
2001273,2021,C19,19.0
2001274,2021,D01,25.05
2001275,2021,A01,24.45
2001276,2021,A01,18.95
2001277,2021,D01,16.45
2001278,2021,D01,21.1
2001279,2021,D01,19.0
2001280,2021,D01,24.0
2001281,2021,D01,23.95
2001282,2021,D01,20.75
2001283,2021,D01,23.0
2001284,2021,D01,17.0
2001285,2021,D01,22.1
2001286,2021,D01,20.85
2001287,2021,D01,22.299999999999997
2001288,2021,D01,23.25
2001289,2021,A01,24.4
2001290,2021,D01,22.7
2001291,2021,D01,18.4
2001292,2021,D01,21.85
2001293,2021,D01,23.35
2001294,2021,D01,23.75
2001295,2021,D01,26.0
2001296,2021,D01,21.4
2001297,2021,A01,22.4
2001298,2021,A01,24.35
2001299,2021,A01,24.0
2001300,2021,A01,23.25
2001301,2021,A01,17.35
2001302,2021,C19,23.75
2001303,2021,C19,24.0
2001304,2021,D01,22.35
2001305,2021,A01,22.25
2001306,2021,D01,23.15
2001307,2021,C19,17.75
2001308,2021,D01,20.0
2001309,2021,D01,16.0
2001310,2021,A01,20.049999999999997
2001311,2021,A01,22.9
2001312,2021,D01,20.8
2001314,2021,D01,18.700000000000003
2001315,2021,D01,18.55
2001316,2021,A01,23.299999999999997
2001317,2021,D01,19.75
2001318,2021,A01,15.049999999999999
2001319,2021,D01,24.8
2001320,2021,D01,23.35
2001321,2021,D01,22.75
2001322,2021,A01,23.049999999999997
2001323,2021,D01,24.4
2001324,2021,A01,23.85
2001325,2021,D01,20.049999999999997
2001326,2021,C19,24.5
2001327,2021,D01,18.6
2001328,2021,D14,21.9
2001329,2021,A01,24.1
2001330,2021,D01,16.6
2001331,2021,D01,23.700000000000003
2001332,2021,A01,19.9
2001333,2021,C19,24.5
2001334,2021,D01,22.8
2001335,2021,C19,24.75
2001336,2021,D01,19.95
2001337,2021,D01,21.7
2001338,2021,D01,14.1
2001339,2021,D01,19.9
2001340,2021,A01,25.35
2001341,2021,A01,20.05
2001342,2021,A01,20.4
2001343,2021,C19,18.75
2001344,2021,A01,22.6
2001345,2021,A01,18.8
2001346,2021,D01,20.6
2001347,2021,A01,21.5
2001348,2021,A01,25.05
2001349,2021,D01,21.75
2001350,2021,D01,14.850000000000001
2001351,2021,D01,23.15
2001352,2021,D01,20.3
2001353,2021,A01,19.55
2001354,2021,D01,18.75
2001355,2021,D01,21.05
2001356,2021,A01,20.1
2001357,2021,D01,16.7
2001358,2021,D01,19.8
2001359,2021,C19,22.25
2001360,2021,C19,24.5
2001361,2021,C19,22.25
2001362,2021,C00,18.75
2001363,2021,C19,21.75
2001364,2021,C19,23.0
2001365,2021,A01,25.3
2001366,2021,D01,21.3
2001367,2021,D01,19.95
2001368,2021,D01,18.45
2001369,2021,D01,20.55
2001370,2021,A01,23.0
2001371,2021,D01,25.0
2001372,2021,D01,20.200000000000003
2001373,2021,D01,20.85
2001374,2021,A01,24.700000000000003
2001376,2021,D01,21.15
2001377,2021,A01,21.3
2001378,2021,D01,23.6
2001379,2021,C19,20.75
2001380,2021,D01,21.9
2001381,2021,D01,20.15
2001382,2021,A01,26.35
2001383,2021,D01,20.9
2001384,2021,A01,24.0
2001385,2021,D01,24.25
2001386,2021,A01,23.8
2001387,2021,D01,16.15
2001388,2021,D01,19.4
2001389,2021,C19,20.0
2001390,2021,A01,22.25
2001391,2021,D14,22.65
2001392,2021,D01,19.549999999999997
2001393,2021,D01,17.5
2001394,2021,D01,18.1
2001395,2021,D01,24.900000000000002
2001396,2021,D01,22.1
2001397,2021,D01,24.25
2001398,2021,D01,22.700000000000003
2001399,2021,A01,24.7
2001400,2021,D01,26.05
2001401,2021,D01,19.950000000000003
2001402,2021,A01,22.45
2001403,2021,A01,24.6
2001404,2021,D01,20.0
2001405,2021,D01,23.4
2001406,2021,D01,21.95
2001407,2021,D01,21.2
2001408,2021,D01,22.6
2001409,2021,D01,19.1
2001410,2021,C19,20.75
2001412,2021,D01,20.299999999999997
2001413,2021,C19,15.25
2001414,2021,D01,20.3
2001415,2021,D01,15.649999999999999
2001416,2021,D01,23.75
2001417,2021,D01,22.05
2001418,2021,D01,19.1
2001419,2021,D01,20.65
2001420,2021,D01,17.5
2001421,2021,C19,18.25
2001422,2021,D01,21.25
2001423,2021,A01,23.75
2001424,2021,D01,16.55
2001425,2021,A01,23.799999999999997
2001426,2021,D01,19.7
2001427,2021,D01,23.700000000000003
2001428,2021,C19,21.75
2001429,2021,D01,23.1
2001430,2021,C19,18.0
2001431,2021,D01,21.7
2001432,2021,A01,23.7
2001433,2021,D01,22.450000000000003
2001434,2021,D01,23.5
2001435,2021,D01,19.9
2001436,2021,D01,25.549999999999997
2001437,2021,D01,25.450000000000003
2001438,2021,D01,24.25
2001439,2021,D01,20.6
2001440,2021,D01,21.45
2001441,2021,D01,19.5
2001442,2021,D01,25.02
2001443,2021,C19,20.5
2001444,2021,D01,19.1
2001445,2021,D01,19.8
2001446,2021,D01,23.65
2001447,2021,A01,21.5
2001448,2021,A01,21.95
2001449,2021,A01,22.05
2001450,2021,A01,22.2
2001451,2021,A01,21.200000000000003
2001452,2021,A01,20.65
2001453,2021,D01,17.5
2001454,2021,D01,21.299999999999997
2001455,2021,D01,19.65
2001456,2021,C19,22.25
2001457,2021,D01,23.200000000000003
2001458,2021,A01,15.8
2001459,2021,C19,21.75
2001460,2021,A01,23.15
2001461,2021,D01,21.2
2001462,2021,A01,23.55
2001463,2021,C19,19.0
2001464,2021,D01,24.4
2001465,2021,D01,21.75
2001466,2021,C19,19.0
2001467,2021,D01,15.9
2001468,2021,D01,21.4
2001469,2021,A01,22.8
2001470,2021,C19,18.25
2001471,2021,D01,19.85
2001472,2021,C19,20.75
2001473,2021,D01,22.95
2001474,2021,D01,25.1
2001475,2021,D01,20.6
2001476,2021,C19,19.0
2001477,2021,D01,21.35
2001478,2021,C19,13.0
2001479,2021,D01,21.299999999999997
2001480,2021,D14,22.1
2001481,2021,D01,12.4
2001482,2021,D01,20.450000000000003
2001483,2021,D01,21.9
2001484,2021,D01,22.05
2001485,2021,C19,21.0
2001486,2021,C19,17.0
2001487,2021,D01,21.85
2001488,2021,C19,19.5
2001489,2021,D01,22.95
2001490,2021,A01,20.25
2001491,2021,D01,22.1
2001492,2021,C19,21.5
2001493,2021,C19,22.25
2001494,2021,D01,21.85
2001495,2021,A01,20.8
2001496,2021,A01,19.85
2001497,2021,D01,17.4
2001498,2021,D01,24.7
2001499,2021,D01,19.8
2001500,2021,D01,22.8
2001501,2021,D01,18.1
2001502,2021,A01,22.1
2001503,2021,C19,24.75
2001504,2021,D01,20.75
2001505,2021,D01,23.7
2001506,2021,A01,25.400000000000002
2001507,2021,D01,19.299999999999997
2001508,2021,A01,23.6
2001509,2021,D01,21.0
2001510,2021,A01,25.0
2001511,2021,D01,23.95
2001512,2021,D01,11.600000000000001
2001513,2021,C19,22.0
2001514,2021,A01,21.9
2001515,2021,C19,21.25
2001516,2021,D01,22.450000000000003
2001517,2021,A01,17.9
2001518,2021,A01,21.85
2001519,2021,D01,23.700000000000003
2001520,2021,D14,23.6
2001521,2021,D01,16.5
2001522,2021,D01,19.95
2001523,2021,D01,23.200000000000003
2001524,2021,D01,25.2
2001525,2021,A01,22.15
2001526,2021,D01,22.0
2001527,2021,A01,22.75
2001528,2021,D01,19.75
2001529,2021,D01,24.35
2001530,2021,A01,21.9
2001531,2021,D01,22.95
2001533,2021,A01,21.700000000000003
2001534,2021,A01,19.5
2001535,2021,C19,22.0
2001536,2021,D01,24.35
2001537,2021,A01,20.75
2001538,2021,D01,21.8
2001539,2021,D01,24.35
2001540,2021,A01,26.05
2001541,2021,D01,20.049999999999997
2001542,2021,D01,23.15
2001543,2021,A01,21.85
2001544,2021,C19,17.25
2001545,2021,D01,21.6
2001546,2021,D14,20.55
2001547,2021,D01,16.8
2001548,2021,D01,21.1
2001549,2021,D01,20.55
2001550,2021,C19,20.5
2001551,2021,A01,22.65
2001552,2021,D01,21.65
2001553,2021,C19,20.25
2001554,2021,C00,17.0
2001555,2021,C19,25.5
2001556,2021,C19,25.0
2001557,2021,C19,16.75
2001558,2021,D14,20.2
2001559,2021,D14,20.4
2001560,2021,D01,18.1
2001561,2021,D01,22.6
2001562,2021,D01,23.95
2001563,2021,C19,21.75
2001564,2021,D01,17.5
2001565,2021,D01,23.919999999999998
2001566,2021,D01,24.45
2001567,2021,C19,24.5
2001568,2021,D01,22.200000000000003
2001569,2021,D01,24.200000000000003
2001570,2021,D01,20.450000000000003
2001571,2021,D01,20.3
2001572,2021,C19,22.25
2001573,2021,D01,21.65
2001574,2021,D01,21.8
2001575,2021,D01,23.299999999999997
2001576,2021,A01,25.25
2001577,2021,,
2001578,2021,D01,21.35
2001579,2021,C19,23.5
2001580,2021,D01,21.45
2001581,2021,D01,21.5
2001582,2021,D01,16.8
2001583,2021,D01,24.85
2001584,2021,A01,24.8
2001585,2021,C19,19.5
2001586,2021,D01,23.0
2001587,2021,C19,23.25
2001588,2021,C19,22.25
2001589,2021,A01,22.4
2001590,2021,D01,17.8
2001591,2021,D01,21.7
2001592,2021,D01,23.85
2001593,2021,D01,24.9
2001594,2021,D01,23.75
2001595,2021,D01,23.95
2001596,2021,D01,21.98
2001597,2021,D01,19.4
2001598,2021,D01,20.4
2001599,2021,D01,20.4
2001600,2021,D01,23.35
2001601,2021,D01,25.4
2001602,2021,C19,26.75
2001603,2021,A01,21.3
2001604,2021,C00,16.5
2001605,2021,D01,22.6
2001606,2021,D01,20.35
2001607,2021,D01,19.65
2001608,2021,D01,20.97
2001609,2021,C19,18.25
2001610,2021,A01,26.35
2001611,2021,D01,24.55
2001612,2021,D01,17.45
2001613,2021,D01,19.6
2001614,2021,D01,21.75
2001615,2021,D01,19.0
2001616,2021,D01,21.799999999999997
2001617,2021,D01,23.5
2001618,2021,C00,16.5
2001619,2021,D01,20.05
2001620,2021,A01,16.2
2001621,2021,D01,23.1
2001622,2021,A01,21.9
2001623,2021,C19,20.25
2001624,2021,D01,23.0
2001625,2021,C00,25.25
2001626,2021,D01,21.9
2001627,2021,D01,20.9
2001628,2021,D01,21.6
2001629,2021,D01,20.45
2001630,2021,A01,23.0
2001631,2021,D01,23.75
2001632,2021,D01,20.02
2001633,2021,D14,21.65
2001634,2021,D01,19.0
2001635,2021,A01,22.4
2001636,2021,C19,21.75
2001637,2021,A01,22.5
2001638,2021,D01,20.15
2001639,2021,C19,17.0
2001640,2021,D01,21.55
2001641,2021,D01,23.65
2001642,2021,D01,23.25
2001643,2021,D01,24.3
2001644,2021,D01,22.85
2001645,2021,D01,20.75
2001646,2021,C19,17.0
2001647,2021,A01,23.200000000000003
2001648,2021,A01,23.299999999999997
2001649,2021,D01,13.7
2001650,2021,A01,23.5
2001651,2021,D01,20.1
2001652,2021,D01,24.8
2001653,2021,D01,21.75
2001654,2021,D01,19.25
2001655,2021,A01,25.45
2001656,2021,C19,22.5
2001657,2021,D01,19.8
2001658,2021,A01,19.05
2001659,2021,A01,18.2
2001660,2021,A01,20.35
2001661,2021,D01,21.5
2001662,2021,A01,21.25
2001663,2021,A01,23.75
2001664,2021,D01,20.049999999999997
2001666,2021,D01,18.9
2001667,2021,C19,17.25
2001668,2021,D01,23.0
2001669,2021,D01,22.15
2001670,2021,D14,21.2
2001671,2021,C19,22.75
2001672,2021,A01,25.3
2001673,2021,D01,19.200000000000003
2001674,2021,D01,22.2
2001675,2021,D01,20.4
2001676,2021,A01,25.349999999999998
2001677,2021,D01,20.5
2001678,2021,C19,18.75
2001679,2021,D01,21.549999999999997
2001680,2021,D01,16.4
2001681,2021,A01,19.75
2001682,2021,D01,21.1
2001683,2021,A01,23.2
2001684,2021,A01,24.75
2001685,2021,D01,24.35
2001686,2021,A01,19.75
2001687,2021,C19,14.75
2001688,2021,D01,19.65
2001689,2021,D01,20.55
2001690,2021,D01,20.8
2001692,2021,D01,24.65
2001693,2021,D01,23.9
2001694,2021,C19,18.5
2001695,2021,A01,22.549999999999997
2001696,2021,D01,23.15
2001697,2021,A01,21.75
2001698,2021,D01,22.35
2001699,2021,D01,22.95
2001700,2021,D01,19.85
2001701,2021,C19,23.25
2001702,2021,C19,21.75
2001703,2021,D01,17.45
2001704,2021,D01,22.35
2001705,2021,D01,21.85
2001706,2021,A01,25.1
2001707,2021,D01,23.85
2001708,2021,D01,22.45
2001709,2021,D01,19.4
2001710,2021,D01,23.65
2001711,2021,D01,21.35
2001712,2021,C19,23.25
2001713,2021,D01,19.65
2001714,2021,C19,26.25
2001715,2021,D01,19.8
2001716,2021,D01,24.9
2001717,2021,D01,19.85
2001718,2021,C19,26.25
2001719,2021,D01,20.1
2001720,2021,D01,21.65
2001721,2021,D01,24.700000000000003
2001722,2021,A01,23.5
2001723,2021,C19,24.5
2001724,2021,A01,24.0
2001725,2021,A01,18.8
2001726,2021,C19,20.25
2001727,2021,A01,23.15
2001728,2021,C19,21.5
2001729,2021,A01,25.700000000000003
2001730,2021,D01,20.3
2001731,2021,A01,23.05
2001732,2021,D01,20.700000000000003
2001733,2021,D01,22.45
2001734,2021,C19,22.25
2001735,2021,C00,22.0
2001736,2021,C19,19.5
2001737,2021,D01,19.5
2001738,2021,D01,20.4
2001739,2021,D01,23.05
2001740,2021,A01,23.2
2001741,2021,D01,20.75
2001742,2021,D01,20.5
2001743,2021,D01,23.85
2001744,2021,D01,19.85
2001745,2021,C19,23.0
2001746,2021,D01,20.95
2001747,2021,D01,20.9
2001748,2021,D01,16.700000000000003
2001749,2021,D01,23.0
2001750,2021,D01,20.35
2001751,2021,C19,21.75
2001752,2021,D01,18.95
2001753,2021,D01,19.35
2001754,2021,A01,24.45
2001755,2021,D01,22.2
2001756,2021,C19,22.25
2001757,2021,D01,23.75
2001758,2021,D01,19.6
2001759,2021,D01,21.9
2001760,2021,D01,20.55
2001761,2021,D01,21.75
2001762,2021,D01,24.7
2001763,2021,D14,18.9
2001764,2021,D01,21.95
2001765,2021,D01,21.57
2001766,2021,D01,24.0
2001767,2021,C19,24.25
2001768,2021,D01,20.4
2001769,2021,C19,21.75
2001770,2021,C19,20.75
2001771,2021,D01,22.9
2001772,2021,D01,20.9
2001773,2021,C19,18.0
2001774,2021,D01,19.15
2001775,2021,D01,17.6
2001776,2021,A01,20.55
2001777,2021,D01,19.5
2001778,2021,D01,22.55
2001779,2021,A01,22.6
2001780,2021,A01,19.45
2001781,2021,D01,23.5
2001782,2021,D14,27.55
2001783,2021,A01,22.4
2001784,2021,C19,18.75
2001785,2021,D01,16.75
2001786,2021,C19,24.5
2001787,2021,D01,22.5
2001788,2021,C19,20.5
2001789,2021,D01,17.35
2001790,2021,D01,20.35
2001791,2021,A01,19.45
2001792,2021,D01,20.75
2001793,2021,D01,19.95
2001794,2021,A01,19.6
2001795,2021,D01,21.35
2001796,2021,D01,23.25
2001797,2021,D01,23.65
2001798,2021,D01,20.65
2001799,2021,A01,27.3
2001800,2021,D01,20.6
2001801,2021,D01,21.35
2001802,2021,D01,20.8
2001803,2021,C19,14.75
2001804,2021,C19,20.5
2001805,2021,D01,15.95
2001806,2021,D01,22.4
2001807,2021,D01,22.85
2001808,2021,C19,16.5
2001809,2021,A01,21.65
2001810,2021,A01,23.4
2001811,2021,A01,19.15
2001812,2021,A01,22.45
2001813,2021,D01,22.55
2001814,2021,A01,25.049999999999997
2001815,2021,D01,25.900000000000002
2001816,2021,C19,15.5
2001817,2021,D01,20.799999999999997
2001818,2021,A01,21.95
2001819,2021,A01,22.25
2001820,2021,D01,23.700000000000003
2001821,2021,D01,25.3
2001822,2021,A01,19.7
2001823,2021,D01,23.25
2001824,2021,A01,23.9
2001825,2021,D01,20.330000000000002
2001826,2021,A01,22.45
2001827,2021,A01,20.05
2001828,2021,D14,22.8
2001829,2021,D01,19.25
2001830,2021,C19,21.5
2001831,2021,C19,20.25
2001832,2021,D01,21.200000000000003
2001833,2021,A01,22.4
2001834,2021,D01,18.75
2001835,2021,A01,23.3
2001836,2021,D01,19.0
2001837,2021,A01,19.25
2001838,2021,D01,18.55
2001839,2021,A01,25.3
2001840,2021,D01,22.55
2001841,2021,C19,23.75
2001842,2021,D01,22.25
2001843,2021,C19,21.25
2001844,2021,C19,23.5
2001845,2021,A01,23.2
2001846,2021,C00,18.75
2001847,2021,D01,16.9
2001848,2021,D01,16.05
2001849,2021,D01,23.05
2001850,2021,D01,20.5
2001851,2021,D01,22.6
2001852,2021,D01,22.7
2001853,2021,D01,20.5
2001854,2021,C19,24.25
2001855,2021,C00,16.5
2001856,2021,A01,23.950000000000003
2001857,2021,A01,20.1
2001858,2021,C19,17.0
2001859,2021,A01,15.2
2001860,2021,D01,15.75
2001861,2021,A01,19.75
2001862,2021,A01,23.45
2001863,2021,A01,22.8
2001864,2021,D01,21.55
2001865,2021,D01,23.2
2001866,2021,C19,18.25
2001867,2021,D01,24.55
2001868,2021,C19,22.0
2001869,2021,D01,15.3
2001870,2021,D01,24.349999999999998
2001871,2021,D01,19.4
2001872,2021,D01,21.55
2001873,2021,D01,17.45
2001874,2021,D01,18.7
2001875,2021,A01,22.7
2001876,2021,A01,24.700000000000003
2001877,2021,C19,19.5
2001878,2021,D01,24.15
2001879,2021,C19,21.0
2001880,2021,D01,21.700000000000003
2001881,2021,C19,20.5
2001882,2021,D01,19.5
2001883,2021,D01,22.2
2001884,2021,D01,22.85
2001885,2021,D01,20.1
2001886,2021,D01,24.25
2001887,2021,C19,19.0
2001888,2021,D01,23.5
2001889,2021,D01,19.4
2001890,2021,D01,20.05
2001891,2021,D01,17.200000000000003
2001892,2021,D01,25.650000000000002
2001893,2021,D01,23.55
2001894,2021,C19,19.5
2001895,2021,D01,25.15
2001896,2021,C19,23.75
2001897,2021,D01,25.55
2001898,2021,D01,19.85
2001899,2021,D01,25.950000000000003
2001900,2021,D01,23.299999999999997
2001901,2021,C19,20.0
2001902,2021,D01,19.15
2001903,2021,D01,22.450000000000003
2001904,2021,D01,16.7
2001905,2021,C19,18.25
2001906,2021,D01,21.65
2001907,2021,D01,23.75
2001908,2021,D01,18.9
2001909,2021,D01,26.200000000000003
2001910,2021,C19,22.5
2001911,2021,D01,20.6
2001912,2021,D01,20.25
2001913,2021,A01,21.45
2001914,2021,A01,23.950000000000003
2001915,2021,D01,24.8
2001916,2021,C19,24.0
2001917,2021,A01,23.0
2001918,2021,D01,23.6
2001919,2021,D01,17.900000000000002
2001920,2021,C19,24.25
2001921,2021,D01,20.75
2001922,2021,D01,16.5
2001923,2021,D01,22.85
2001924,2021,A01,25.05
2001925,2021,C19,20.08
2001926,2021,D01,19.0
2001927,2021,C19,21.5
2001928,2021,C19,18.0
2001929,2021,A01,22.9
2001930,2021,C19,17.0
2001931,2021,C19,18.25
2001932,2021,D01,19.65
2001933,2021,C19,21.25
2001934,2021,A01,19.85
2001935,2021,C19,21.25
2001936,2021,D14,25.7
2001937,2021,D01,24.200000000000003
2001938,2021,D01,20.95
2001939,2021,A01,21.049999999999997
2001940,2021,D01,22.3
2001941,2021,A01,22.9
2001942,2021,A01,20.1
2001943,2021,C19,23.0
2001944,2021,A01,23.6
2001945,2021,A01,21.55
2001946,2021,D01,23.55
2001947,2021,D01,22.05
2001948,2021,D01,17.65
2001949,2021,A01,21.85
2001950,2021,D01,17.8
2001951,2021,A01,22.55
2001952,2021,A01,25.4
2001953,2021,A01,23.45
2001954,2021,D01,17.6
2001955,2021,D01,18.3
2001956,2021,D01,20.2
2001957,2021,D01,24.1
2001958,2021,D01,22.05
2001959,2021,C19,22.25
2001960,2021,A01,19.7
2001961,2021,D01,23.7
2001962,2021,C19,25.75
2001963,2021,C19,22.5
2001964,2021,A01,23.2
2001965,2021,C19,20.0
2001966,2021,D01,19.85
2001967,2021,D01,22.45
2001968,2021,A01,23.15
2001969,2021,D01,15.15
2001970,2021,C19,17.5
2001971,2021,D01,20.1
2001972,2021,A01,20.85
2001973,2021,D01,19.9
2001974,2021,C19,19.5
2001975,2021,D01,20.45
2001976,2021,D01,24.299999999999997
2001977,2021,C19,24.5
2001978,2021,D01,20.75
2001979,2021,D01,19.450000000000003
2001980,2021,D01,21.65
2001981,2021,C19,23.0
2001982,2021,D01,23.15
2001983,2021,D01,22.2
2001984,2021,D01,22.45
2001985,2021,D01,23.15
2001986,2021,D01,19.9
2001987,2021,D01,23.15
2001988,2021,D01,21.7
2001989,2021,D01,22.0
2001990,2021,D01,18.2
2001991,2021,D01,23.1
2001992,2021,D01,20.15
2001993,2021,D01,21.0
2001994,2021,D01,22.65
2001995,2021,D01,21.75
2001996,2021,C19,21.0
2001997,2021,D01,22.65
2001998,2021,D01,23.15
2001999,2021,D01,24.25
